Czym wyróżniał się dzielny żołnierzyk z ołowiu w bajce Andersena?	nie miał nogi
Na jakiej ulicy mieszkali Elmo i Ciasteczkowy Potwór?	na ulicy Sezamkowej
O kim mówimy, że „wstrzymał słońce, ruszył Ziemię”?	Mikołaj Kopernik
Jak nazywał się hiszpański malarz z XVII wieku, autor m.in. „Kuźni Wulkana”?	Diego Velázquez
Który tragicznie zmarły aktor patronuje nagrodzie dla najlepszego aktora/aktorki młodego pokolenia?	Zbyszek Cybulski
Stańczyk był błaznem ilu królów?	trzech	3
Czy ryż i bambus należą do tej samej rodziny roślin?	tak
Żółtodziób to drobny przestępca czy ktoś młody i niedoświadczony?	ktoś młody i niedoświadczony
Ile boków o równej długości występuje w trójkącie równoramiennym?	dwa	2
Jak nazywał się dawny szlak handlowy między Chinami a Europą?	Jedwabny Szlak
W jakim języku pisał hrabia Jan Potocki, autor m.in. Rękopisu znalezionego w Saragossie?	we francuskim	po francusku
Konformista to człowiek bezkrytycznie podporządkowujący się normom czy też sprzeciwiający się im?	podporządkowujący się normom
Co zbierał domokrążca Jarema w serialu „Wojna domowa”?	suchy chleb dla konia
Za którego króla wybudowano pałac w Wilanowie?	za Jana III Sobieskiego
Kwas askorbinowy to jaka witamina?	witamina C	C
Ilu władców Polski pochodziło z dynastii Andegawenów?	dwoje	2
Jak nazywał się włoski reżyser, autor filmu „Ukryte pragnienie”?	Bernardo Bertolucci
Miłosz, Żeromski, Reymont – który z nich nie dostał Nagrody Nobla?	Żeromski
Zupa Bouillabaisse przyrządzona z ryb, homarów, krabów jest przysmakiem kuchni którego państwa?	Francji
Tadeusz Andrzej Bonawentura, walczył o niepodległość USA. Jak brzmi jego nazwisko?	Kościuszko
Jak nazywa się równoległobok, którego długości wszystkich boków są równe?	kwadrat
Ile dni ma listopad?	trzydzieści	30
Jak nazywał się zmarły w 8. roku p.n.e. opiekun artystów, synonim patrona sztuki?	Gajusz Mecenas
Jaka jest druga cyfra liczby pi?	jeden	1
Jak nazywa się francuska aktorka, która zagrała główną rolę w filmach „Trzy kolory: Niebieski” Krzysztofa Kieślowskiego oraz „Sponsoring”?	Juliette Binoche
Estragon to roślina zielna czy enzym produkowany przez wątrobę?	roślina zielna
Który książkowy bohater swoją wybrankę nazwał Dulcyneą?	Don Kichot
Jak nazywał się mizantrop, główny bohater Świętoszka?	Orgon
Jaką dyscyplinę uprawia Patrick Chan, dwukrotny mistrz świata?	łyżwiarstwo figurowe
W którym wieku został wydany pierwszy polski znaczek pocztowy?	w XIX	19
W pobliżu jakiego jeziora rozgrywa się akcja Balladyny Juliusza Słowackiego?	Gopła
Który malarz przedstawił na swoim obrazie Tadeusza Rejtana, który usiłuje nie dopuścić do obrad sejmu rozbiorowego?	Jan Matejko
Którym cudem świata nazywamy coś nadspodziewanie zachwycającego?	ósmym	8
Jaki angielski skrót nosi agenda ONZ ds. rolnictwa i żywności?	FAO
Jak nazywa się krótką łopatkę żołnierską?	saperka
Kim był Seweryn dla Cezarego Baryki w Przedwiośniu?	ojcem
Jakiej rasy jest tytułowy bohater serialu Komisarz Alex?	owczarek niemiecki
Ile kół miała kwadryga?	dwa	2
Jak miał na imię stryj i opiekun Zbyszka z Bogdańca?	Maćko
Ile wynosi pierwiastek kwadratowy z dziewięciu?	3
Ile wież wznosi się w tytule drugiego tomu powieści „Władca Pierścieni”?	dwie	2
Z którego państwa pochodzi herbata Junnan?	z Chin
Ile dni liczy pierwszy kwartał roku przestępnego?	91 dni
Tycjan, Michał Anioł, Leonardo da Vinci – tworzyli w której epoce?	renesansu	odrodzenia
Jakim kolorem określa się makabryczne żarty?	czarnym
Kto był ojcem Sema, Chama i Jafeta?	Noe
Czy hafn to pierwiastek?	tak
Imię którego świętego noszą znaki drogowe–krzyże ustawiane przed przejazdami kolejowymi?	Andrzeja
Jakiej wody należy nalać do akwarium, w którym znajdują się gupiki?	słodkiej
Co dawniej nazywano inkaustem?	atrament
Jak brzmi polska nazwa pierwiastka calcium?	wapń
W którym mieście mieszkał Batman?	w Gotham City
Z którego państwa pochodzi papież Franciszek?	z Argentyny
Jak miał na imię starszy brat Tomasza Manna?	Henryk
Co zrobiła baba ze swoim kogutem według ludowej piosenki?	wsadziła go do buta
Która konferencja szefów trzech mocarstw odbyła się wcześniej – w Jałcie czy w Poczdamie?	w Jałcie
W którym mieście zginął św. Paweł Apostoł?	w Rzymie
Kto w „Ogniem i Mieczem” rywalizował ze Skrzetuskim o rękę Heleny Kurcewiczówny?	Bohun
W jakiej dziedzinie przyznawana jest Nagroda Kościelskich?	literatury
Paweł czy Gaweł – kto „był spokojny i nie wadził nikomu”?	Paweł
Proszę rozwinąć skrót IPN.	Instytut Pamięci Narodowej
Przez co, według przysłowia, prowadzi droga do serca mężczyzny?	przez żołądek
Metr kwadratowy ile to centymetrów kwadratowych?	10000
Co jest przedmiotem onejromancji?	sny
Kto oprócz Józefa Piłsudskiego nosił tytuł Naczelnika Państwa?	nikt
Czy w Ameryce Północnej występują torbacze?	tak
Jak nazywa się przewód łączący jamę bębenkową z gardłem?	trąbka Eustachiusza
Z jaką dyscypliną sportu związany był trener Kazimierz Górski?	z piłką nożną
Jak nazywa się nauka zajmująca się badaniem komórek?	cytologia
Które miasto holenderskie zostało wyzwolone 30 września 1944 r. przez dywizję gen. Maczka?	Breda
Z którego państwa pochodzi gwardia papieska?	ze Szwajcarii
Czy Kambodża ma dostęp do morza?	tak
W którym mieście odbywają się gale wręczenia Oscarów?	w Los Angeles
Jak miała na imię Królowa Bałtyku, która kochała rybaka i musiała ponieść za to karę?	Jurata
Jak nazywał się amerykański pisarz, twórca postaci Jasona Bourne’a?	Robert Ludlum
Czy ziarna zbóż zawierają krochmal?	tak
Jak w kościele katolickim nazywa się obrzęd usunięcia szatana z osoby opętanej?	egzorcyzm
Dokończ przysłowie: „Kazał pan...”	musiał sam
Czy aktorzy Paweł i Rafał Królikowscy są spokrewnieni?	tak
Czy węglowodany to cukry?	tak
Z którego państwa pochodził słynny reżyser Alfred Hitchcock?	z Wielkiej Brytanii
W którym mieście urodził się Mikołaj Kopernik?	w Toruniu
W którym polskim mieście znajduje się Piernikowa Aleja Gwiazd?	w Toruniu
Który ptak potrafi naśladować ludzką mowę: słowik czy gwarek?	gwarek
Jak nazywa się jedna z największych zapór na świecie na rzece Kolorado?	zapora Hoovera	tama Hoovera
Jak nazywają się jadalne liście cebuli?	szczypior
Jak nazywa się proces okresowego zrzucania skóry u płazów i gadów?	linienie
Jak miała na imię córka Horeszki, w której był zakochany Jacek Soplica?	Ewa
W czasach której dynastii Szczerbiec stał się mieczem koronacyjnym?	Piastów
Królem którego państwa został w 2013 Wilhelm Aleksander?	Niderlandów	Holandii
W jakim serialu główne role Natalii i Ludwika Boskich odgrywają Małgorzata Kożuchowska i Tomasz Karolak?	Rodzinka.pl
Jakiej narodowości był Willem Barents, który odkrył cieśninę Spitsbergen?	holenderskiej	był Holendrem
Jak nazywa się biały barwnik kory brzozowej?	betulina
Ile lat Charles De Gaulle był prezydentem Francji?	10 lat
Jak z języka włoskiego nazywał się w hitlerowskich obozach więzień pełniący funkcję dozorcy innych więźniów?	kapo
Przed czym przestrzega Stanisław Jachowicz w bajce pt. „Chory kotek”?	przed obżarstwem
Jak nazywa się francuska pieśń rewolucyjna, hymn Francji?	Marsylianka
Jak nazywa się ojczyzna d'Artagnana, kraina w południowo-zachodniej Francji?	Gaskonia
Jak nazywa się wieś nad Wartą z pałacem Raczyńskich i skupiskiem starych dębów?	Rogalin
Za którego króla powstał Trybunał Koronny i Trybunał Litewski?	za Stefana Batorego
Cieśnina Bab-al-Mandab zwana też „Bramą Łez” oddziela które dwa kontynenty?	Afrykę i Azję	Azję i Afrykę
Jak nazywa się największy współczesny płaz?	salamandra olbrzymia
Jeżowiec jadalny to zwierzę czy roślina?	zwierzę
Mitologiczna wojowniczka i wielka rzeka południowoamerykańska to...?	Amazonka
Jak nazywa się zdolność poruszania przedmiotami bez dotykania ich?	psychokineza
Pomnik którego polskiego bohatera narodowego znajduje się w West Point?	Tadeusza Kościuszki
Od nazwy której miejscowości pochodzi nazwa Pojezierze Leszczyńskie?	od Leszna
Dzielnicą którego miasta jest Tyniec?	Krakowa
Czy Anna Dymna zagrała we wszystkich trzech filmach o Kargulach i Pawlakach?	nie
Czyim synem był Ugedej, wielki chan mongolski?	Czyngis-chana	Dżyngis-chana
Do którego morza uchodzi Nil?	do Morza Śródziemnego
Jak brzmi celownik imienia Pinokio: Pinokiu czy Pinokiowi?	Pinokiowi
Jak brzmi harcerskie pozdrowienie?	Czuwaj!
Rozetka, angorka, szylkret – to rasy którego zwierzęcia?	świnki morskiej
Jak dawniej nazywał się w Polsce atrament?	inkaust
Która z wielkich religii monoteistycznych jest najmłodsza?	islam
Jak nazywa się artysta rzeźbiący w drewnie?	snycerz
Kto był pierwszym prezesem powołanego w 1925 PEN clubu?	Stefan Żeromski
Jak popularnie nazywamy mieszańca, psa nierasowego?	kundel
O kim mówimy że ma lepkie ręce?	o złodzieju
Cena paskarska to cena zawyżona czy zaniżona?	zawyżona
Koronaroplastyka to zabieg stomatologiczny czy kardiologiczny?	kardiologiczny
Na którym wzgórzu Rzymu znajdowała się świątynia Jowisza?	na Kapitolu
Jak miał na imię Sławek, marszałek Sejmu przed wojną?	Walery
Jak w dawnym polskim prawie nazywał się spadek pozostawiony bez dziedziców i testamentu?	kaduk
Z ilu konkurencji składa się kombinacja norweska?	dwóch	2
Na jakim instrumencie gra Woody Allen?	na klarnecie
W której części ciała znajduje się narząd Cortiego?	w uchu
Kto pierwszy przesłał wiadomość radiową przez Atlantyk?	Guglielmo Marconi
Full, kareta, strit – to terminy z której gry?	poker
Tę samą nazwę mają nalepka z nazwą towaru i obowiązujący sposób zachowania się. Jaką?	etykieta
Z którego państwa pochodzi armaniak, podobny do koniaku napój alkoholowy?	z Francji
Który zespół Pieśni i Tańca powstał wcześniej: „Śląsk” czy „Mazowsze”?	„Mazowsze”
Jak z łaciny nazywa się zatwierdzenie umowy międzynarodowej przez prezydenta?	ratyfikacja
Które francuskie miasto wyzwoliła Joanna D'Arc w 1429 r.?	Orlean
Jak nazywa się terytorium zarządzane przez dwa państwa?	kondominium
Kto zagrał główną rolę męską w filmie „Nagi instynkt”?	Michael Douglas
Profesorem którego uniwersytetu był Jan Hus?	praskiego	w Pradze
Wirus AH1N1 to wirus grypy czy ospy?	grypy
Jak nazywa się największy europejski dziki ssak?	żubr
Z czego była wykonana chatka Baby Jagi w bajce braci Grimm o Jasiu i Małgosi?	z piernika
Z którego kraju pochodzi rasa psów doberman?	z Niemiec
Z której dynastii wywodził się król Ludwik XV?	Burbonów
Z jakiej dynastii wywodził się arcyksiążę Franciszek Ferdynand?	Habsburgów
Bez czego nie ma róży w tytule filmu Stanisława Barei z Jackiem Fedorowiczem w roli głównej?	bez ognia
Który bóg ukrywał się pod postacią łabędzia podczas schadzki z Ledą?	Zeus
Jak nazywają się równoleżniki o współrzędnych 23 stopnie 26 minut?	zwrotniki
Kto w tradycji muzułmańskiej odbył na rumaku o imieniu Burak podróż z Mekki do Jerozolimy, a później do nieba?	Mahomet
Kto bohaterowi Autobiografii Perfectu kazał grać takie rzeczy, że jeszcze mi wstyd?	klezmer
300 sekund – ile to minut?	pięć	5
Która część ciała była słabym punktem Achillesa?	pięta
Kto odgrywał główną rolę w serialu „Jan Serce”?	Kazimierz Kaczor
Ile gwiazd znajduje się na fladze Australii?	sześć	6
Amnesty International to organizacja rządowa czy pozarządowa?	pozarządowa
Jakim pogardliwym mianem określają czarodzieje zwykłych ludzi w Harrym Potterze?	mugole
Szczypiorniści grają w piłkę nożną czy ręczną?	ręczną
Kto grał główną rolę w filmie „Przypadek”?	Bogusław Linda
Czy Aleje Ujazdowskie w Warszawie należą do Traktu Królewskiego?	tak
Które państwo zostało zaatakowane w wyniku planu Barbarossa?	ZSRR
Co ile lat odbywa się Międzynarodowy Festiwal Muzyki Współczesnej „Warszawska Jesień”?	co roku	1
Która roślina osiąga większą wysokość: bambus czy trzcina cukrowa?	bambus
Jak nazywa się miasto, w którym w XVIII wieku założono Covent Garden?	Londyn
Jakie nazwisko nosiła Nel bohaterka w Pustyni i w puszczy?	Rawlison
Ile razy Indira Gandhi była premierem Indii?	dwa	2
Jak nazywa się choroba polegająca na złym widzeniu przy słabym świetle?	kurza ślepota
W jakim filmie mężczyzna w białym garniturze zrywa lilie ze stawu?	„Noce i dnie”
Jak nazywało się pismo wychodzące w pierwszej połowie XVIII wieku w Londynie?	Spectator
Jak nazywała się włoska waluta przed wprowadzeniem euro?	lir
Jak nazywał się tytułowy pilot z powieści Stanisława Lema?	Pirx	1944
Jak nazywa się wierzchnie okrycie w kształcie prostokątnego kawałka tkaniny z otworem na głowę, używane przez meksykańskie plemiona pasterskie?	ponczo
Akwarysta to osoba hodująca ryby w akwarium czy malarz farbami akwarelowymi?	osoba hodująca ryby w akwarium
Jak brzmi mianownik l. mn. rzeczownika mędrzec?	mędrcy
Czy tradycyjne gondole weneckie posiadają stery?	nie
Jak nazywa się wypukłość na grzbiecie konia, za karkiem?	kłąb
Jak nazywa się najgłębsze miejsce Oceanu Atlantyckiego?	Rów Portoryko
Ile lat ważny jest polski paszport wydawany dorosłym?	10
Jak nazywał się chór rewelersów, w którym występował Mieczysław Fogg?	chór Dana
Ilu gramom równa się angielska jednostka uncja?	28
Od imienia której postaci historycznej wywodzi się tytuł władcy – cesarz?	Juliusz Cezar
Którego września została zaatakowana Poczta Polska w Gdańsku?	pierwszego	1
Jak nazywa się typ roweru z dużym przednim kołem i małym tylnym?	bicykl	welocyped
Która dynastia panowała na Litwie, w Polsce, na Węgrzech i w Czechach w XVI wieku?	Jagiellonowie
Ile wszystkich palców ma człowiek?	20
Proszę podać rozwiązanie zagadki: nie je, nie pije, a chodzi i bije?	zegar
Brukselka to odmiana kapusty czy dyni?	kapusty
Jak z francuskiego nazywa się wykaz utworów granych w danym teatrze w danym czasie?	repertuar
Kto jest liderem i solistą zespołu Kult?	Kazik Staszewski
Co przedstawia widowisko naumachia?	bitwę morską
Na którym kontynencie rozciąga się pustynia Gobi?	w Azji
Kto jest autorem „traktatu o dobrej robocie”?	Tadeusz Kotarbiński
Jak w muzyce nazywa się wykonanie utworu z nut bez przygotowania?	a vista
Czy puszka Pandory pełna była nieustających dóbr oraz szczęścia?	nie
Czarna Hańcza rozpoczyna swój bieg w Polsce – a w jakim kraju kończy?	na Białorusi
Nad jaką zatoką leży Hawana?	nad Zatoką Meksykańską
Jak nazywa się zewnętrzna warstwa atmosfery Słońca?	korona słoneczna
Jakie jest ograniczenie prędkości w strefie zamieszkania?	20 km/h
Który rzymski wódz rzekł „Kości zostały rzucone” przekraczając Rubikon?	Juliusz Cezar
Na czym znajduje się napis: „żywych zwołuję, zmarłych opłakuję”?	na dzwonach
Epoka jakiego metalu nastąpiła po epoce brązu?	żelaza
Jak nazywał się konstruktor pierwszego sztywnego sterowca?	Ferdinand von Zeppelin
Jak nazywały się hiszpańskie oddziały ochotnicze, które w II wojnie światowej wzięły udział po stronie nazistowskich Niemiec przeciwko ZSRR?	Błękitna Dywizja
Ile kadłubów ma katamaran?	dwa	2
Na jakim dystansie jest rozgrywany sprint w kolarstwie torowym?	1000 m	1 km	kilometra
Które polskie miasto w 1938 roku było jednym z największych portów na Bałtyku?	Gdynia
Jak nazywa się rzymski bóg, któremu poświęcony był dąb, wilk i dzięcioł?	Mars
Na podstawie czyjej książki Sydney Pollack wyreżyserował film „Pożegnanie z Afryką”?	Karen Blixen
W której części oka znajduje się siatkówka i plamka żółta?	w dnie oka
Czy trybun ludowy był w starożytnym Rzymie urzędnikiem broniącym plebsu czy ministrem spraw zagranicznych?	urzędnikiem broniącym spraw plebsu
Czy Polska zdobyła złoty medal olimpijski w siatkówce męskiej?	tak
Która rzeka jest najdłuższym dopływem Dunaju?	Cisawa
Kto jest twórcą obrazów: „Saskia w czerwonym kapeluszu”, „Saskia jako Flora”?	Rembrandt van Rĳn	Rembrandt Harmenszoon van Rĳn
Jak nazywa się nauka o organizmach żywych?	biologia
Jaką szczególną nazwę nosiło powstanie na Sycylii w 1282 r.?	Nieszpory sycylijskie
W którym państwie leży miasto Bangkok?	w Tajlandii
Jak nazywa się odgłos wydawany przez kurę?	gdakanie
Jaką dyscyplinę sportu uprawiał Jacek Wszoła?	skok wzwyż
Czy figury przystające mają równe pola powierzchni?	tak
Które miasto Ukrainy jest znane ze Schodów Potiomkinowskich?	Odessa
Monday to po angielsku który dzień tygodnia?	poniedziałek
